time,open,high,low,close,tick_volume,spread
1332374400,6273.0,6284.0,6232.0,6254.0,4359,0
1332460800,6250.5,6266.0,6205.0,6248.0,4241,0
1332720000,6254.5,6295.0,6243.0,6287.5,4064,0
1332806400,6300.5,6311.0,6248.5,6250.5,3511,0
1332892800,6244.5,6276.5,6207.0,6225.0,4559,0
1332979200,6222.0,6244.5,6158.0,6190.0,4359,0
1333065600,6197.0,6242.0,6171.0,6236.0,4012,0
1333324800,6241.0,6317.0,6205.0,6304.5,4689,0
1333411200,6301.0,6301.0,6226.5,6251.5,4870,0
1333497600,6238.0,6257.0,6147.0,6175.5,5715,0
1333584000,6173.5,6194.0,6125.0,6141.5,5407,0
1334016000,6092.5,6121.5,6008.0,6011.0,5397,0
1334102400,6035.0,6074.0,6020.0,6054.0,5168,0
1334188800,6062.0,6136.0,6051.0,6131.0,5109,0
1334275200,6125.5,6126.5,6051.0,6068.5,6346,0
1334534400,6065.5,6134.5,6040.5,6121.0,6043,0
1334620800,6104.5,6213.5,6101.0,6209.0,4770,0
1334707200,6208.0,6210.0,6148.0,6173.0,5405,0
1334793600,6176.0,6223.0,6176.0,6191.5,7961,0
1334880000,6209.0,6244.0,6187.5,6232.0,6696,0
1335139200,6173.0,6175.5,6088.5,6125.0,5098,0
1335225600,6121.0,6138.0,6083.0,6106.0,4733,0
1335312000,6130.0,6153.5,6115.0,6149.5,5016,0
1335398400,6146.5,6156.0,6092.0,6140.5,4828,0
1335484800,6109.0,6130.5,6090.0,6114.0,5439,0
1335744000,6111.5,6131.0,6080.0,6099.5,4001,0
1335916800,6135.5,6170.5,6101.0,6124.0,5258,0
1336003200,6118.5,6148.0,6070.0,6072.0,4438,0
1336089600,6067.0,6115.0,6032.5,6038.0,4777,0
1336348800,5970.0,6052.0,5960.0,6051.0,3489,0
1336435200,6038.5,6039.0,5966.0,5992.0,5104,0
1336521600,5976.0,5982.0,5890.0,5934.0,6418,0
1336608000,5943.0,5962.5,5887.5,5918.0,5713,0
1336694400,5888.5,5960.0,5872.0,5914.0,5388,0
1336953600,5904.0,5917.0,5848.0,5849.0,4988,0
1337040000,5864.5,5901.0,5843.5,5844.0,5699,0
1337126400,5825.0,5899.0,5818.0,5835.5,5919,0
1337299200,5749.5,5837.5,5748.5,5752.5,6235,0
1337558400,5782.0,5837.4,5765.5,5835.4,5134,0
1337644800,5842.9,5915.5,5832.9,5873.0,5029,0
1337731200,5851.0,5906.0,5802.5,5863.0,6555,0
1337817600,5861.0,5875.5,5806.5,5842.0,7207,0
1337904000,5848.0,5899.5,5839.0,5867.5,5358,0
1338249600,5893.0,5929.5,5877.0,5912.5,5035,0
1338336000,5892.5,5944.5,5886.0,5893.5,6243,0
1338422400,5898.5,5922.5,5829.5,5869.5,5781,0
1338508800,5856.5,5868.0,5750.5,5763.0,6789,0
1338768000,5736.5,5753.5,5690.0,5714.5,4137,0
1338854400,5719.5,5743.5,5698.5,5726.5,3827,0
1338940800,5751.5,5847.0,5731.0,5845.0,4619,0
1339027200,5849.0,5887.0,5814.0,5862.5,4861,0
1339113600,5843.5,5891.5,5828.0,5883.0,4725,0
1339372800,5938.0,5972.5,5843.0,5843.0,5199,0
1339459200,5850.0,5942.0,5850.0,5935.0,5526,0
1339545600,5929.5,5959.5,5900.0,5938.5,5942,0
1339632000,5950.5,5959.0,5881.5,5911.0,6485,0
1339718400,5927.5,5943.0,5890.0,5914.5,5068,0
1339977600,5942.0,5965.0,5914.0,5940.0,5486,0
1340064000,5940.5,6045.0,5919.5,6032.5,4315,0
1340150400,6020.5,6042.5,5988.0,6015.0,4689,0
1340236800,6001.5,6037.5,5958.0,5958.0,4833,0
1340323200,5965.0,6009.0,5965.0,6003.5,4203,0
1340582400,5977.0,5987.5,5910.5,5924.0,3972,0
1340668800,5940.5,5984.0,5915.0,5976.0,4195,0
1340755200,5984.5,6019.0,5959.5,6005.5,4058,0
1340841600,6010.0,6014.5,5952.5,6009.0,5176,0
1340928000,6077.0,6090.5,6027.5,6087.5,4911,0
1341187200,6083.5,6144.5,6077.5,6143.0,3937,0
1341273600,6137.5,6217.5,6133.0,6215.0,3233,0
1341360000,6217.5,6219.0,6172.0,6210.5,2572,0
1341446400,6205.0,6235.5,6180.5,6195.5,4599,0
1341532800,6182.5,6221.0,6178.0,6198.5,3910,0
1341792000,6194.5,6196.0,6148.0,6171.5,3312,0
1341878400,6164.0,6206.0,6153.0,6166.5,3214,0
1341964800,6184.0,6193.0,6153.0,6180.0,3529,0
1342051200,6149.5,6168.5,6118.0,6155.0,2810,0
1342137600,6163.0,6196.0,6149.0,6194.0,2738,0
1342396800,6185.0,6199.0,6172.0,6188.5,2646,0
1342483200,6207.5,6231.5,6189.0,6218.5,3670,0
1342569600,6214.0,6279.5,6209.5,6268.5,2844,0
1342656000,6280.0,6333.0,6280.0,6326.0,3268,0
1342742400,6315.5,6338.0,6271.0,6277.5,3792,0
1343001600,6246.0,6257.0,6169.0,6198.5,4060,0
