time,open,high,low,close,tick_volume,spread
1657065600,11747.4,11943.3,11699.0,11873.1,90105,100
1657152000,11875.4,12138.2,11805.2,12090.2,122311,100
1657238400,12085.6,12180.6,11922.1,12123.2,128182,100
1657497600,12103.1,12106.6,11822.8,11872.3,127177,100
1657584000,11870.9,11998.3,11681.9,11746.8,138568,100
1657670400,11753.8,11935.7,11450.1,11700.6,144504,100
1657756800,11691.9,11804.4,11480.4,11774.6,150140,100
1657843200,11784.2,11985.2,11710.6,11976.7,130035,100
1658102400,12026.7,12157.8,11829.8,11886.3,122545,100
1658188800,11876.8,12296.2,11862.4,12286.9,122471,100
1658275200,12300.2,12489.6,12205.3,12398.8,133288,100
1658361600,12412.9,12627.2,12346.2,12543.0,140584,100
1658448000,12531.6,12667.9,12318.0,12398.7,124026,100
1658707200,12402.2,12472.2,12241.5,12299.4,124519,100
1658793600,12285.5,12308.0,12047.2,12168.9,116232,100
1658880000,12170.9,12665.0,12170.9,12556.6,118132,100
1658966400,12558.0,12925.2,12428.2,12899.5,127781,100
1659052800,12876.8,12984.7,12722.0,12951.9,121002,100
1659312000,12960.2,13086.7,12830.3,12958.9,123355,100
1659398400,12943.1,13074.9,12795.1,12899.7,134321,100
1659484800,12908.5,13288.6,12847.4,13227.3,124467,100
1659571200,13222.2,13332.1,13161.8,13303.8,121483,100
1659657600,13301.1,13363.1,13067.0,13207.2,114014,100
1659916800,13225.3,13399.1,13099.8,13191.3,122041,100
1660003200,13186.4,13212.3,12943.2,13034.8,116915,100
1660089600,13028.9,13385.1,12960.6,13357.3,114298,100
1660176000,13351.5,13553.9,13268.1,13325.8,119058,100
1660262400,13316.7,13560.4,13291.9,13557.6,102807,100
1660521600,13540.5,13685.1,13476.2,13657.0,103065,100
1660608000,13649.7,13722.1,13506.4,13644.1,109206,100
1660694400,13634.8,13648.6,13385.0,13489.1,122447,100
1660780800,13474.7,13556.1,13388.2,13515.8,113858,100
1660867200,13508.2,13511.4,13211.0,13243.0,109473,100
1661126400,13191.7,13204.2,12858.7,12914.4,116230,100
1661212800,12917.1,13000.7,12806.3,12871.3,120641,100
1661299200,12871.2,12995.7,12809.3,12941.3,113794,100
1661385600,12929.5,13147.4,12909.2,13129.4,111778,100
1661472000,13146.0,13205.4,12605.7,12608.7,118244,100
1661731200,12480.8,12597.7,12391.4,12493.1,139472,100
1661817600,12491.5,12646.2,12236.7,12348.0,133970,100
1661904000,12354.1,12500.6,12266.4,12295.7,135086,100
1661990400,12275.5,12289.7,12009.7,12280.3,145878,100
1662076800,12293.4,12454.1,12034.3,12103.3,136567,100
1662336000,12110.4,12161.6,12048.4,12130.5,79248,100
1662422400,12126.7,12238.8,11925.9,12015.4,139543,100
1662508800,12008.8,12297.9,11918.0,12255.1,132639,100
1662595200,12273.7,12376.0,12111.5,12343.2,133068,100
1662681600,12342.7,12609.0,12326.1,12586.9,103865,100
1662940800,12646.2,12770.2,12571.0,12768.4,113663,100
1663027200,12766.7,12854.8,12003.3,12048.1,124546,100
1663113600,12051.8,12169.9,11999.7,12167.6,144446,100
1663200000,12158.0,12186.0,11863.4,11899.3,129843,100
1663286400,11873.9,11876.4,11705.7,11854.5,130690,100
1663545600,11854.4,11992.7,11720.0,11973.3,123792,100
1663632000,11974.7,12019.8,11760.1,11877.9,124484,100
1663718400,11868.6,12067.5,11577.0,11595.6,127745,100
1663804800,11596.1,11725.6,11446.9,11502.7,156621,100
1663891200,11513.9,11535.8,11166.1,11310.7,140092,100
1664150400,11300.3,11476.4,11195.4,11250.8,167254,100
1664236800,11253.7,11504.9,11171.1,11292.0,149766,100
1664323200,11302.6,11546.4,11081.5,11474.9,170029,100
1664409600,11481.1,11497.9,11032.5,11171.1,159841,100
1664496000,11165.6,11297.6,10966.7,10971.8,159581,100
1664755200,10947.7,11298.9,10834.0,11249.5,154650,100
1664841600,11256.1,11611.0,11219.4,11579.8,145472,100
1664928000,11571.5,11649.3,11305.9,11568.0,142298,100
1665014400,11567.0,11667.8,11448.4,11449.1,149192,100
1665100800,11425.2,11506.2,10989.6,11044.6,139058,100
1665360000,10990.8,11078.7,10822.2,10939.8,142729,100
1665446400,10934.5,10983.3,10713.3,10825.3,157680,100
1665532800,10819.3,10919.8,10752.0,10798.2,155044,100
1665619200,10806.9,11090.5,10432.2,11012.7,144594,100
1665705600,11019.8,11200.4,10679.8,10701.2,155484,100
1665964800,10699.6,11091.6,10690.9,11080.6,141887,100
1666051200,11125.6,11378.6,11029.8,11274.1,151393,100
1666137600,11279.4,11332.0,11003.1,11102.8,149590,100
1666224000,11090.0,11281.3,10961.1,11013.3,154592,100
1666310400,11009.2,11328.7,10893.2,11311.6,140954,100
1666569600,11394.8,11484.0,11163.3,11415.3,171306,100
1666656000,11414.4,11686.3,11384.0,11540.6,144872,100
1666742400,11469.5,11656.3,11369.1,11429.1,150626,100
1666828800,11380.4,11489.7,10884.7,11056.5,151064,100
1666915200,11097.4,11563.0,11019.8,11543.9,143745,100
1667174400,11538.9,11547.0,11325.2,11413.2,126513,100
1667260800,11415.5,11578.0,11247.8,11280.6,128431,100
1667347200,11290.8,11418.2,10869.9,10903.7,129596,0
1667433600,10895.6,10957.6,10671.1,10696.0,132948,100
1667520000,10678.5,10938.3,10605.2,10836.2,143780,100
1667779200,10772.5,11001.7,10749.3,10976.6,139061,100
1667865600,10979.2,11193.4,10891.8,11051.9,129309,100
1667952000,11054.6,11124.9,10787.9,10807.6,144684,100
1668038400,10816.7,11641.7,10796.0,11640.6,139178,100
1668124800,11630.2,11841.2,11535.6,11814.5,143307,100
1668384000,11743.1,11862.9,11667.0,11732.8,129733,100
1668470400,11739.5,12082.8,11725.8,11858.9,144038,100
1668556800,11829.5,11923.2,11668.1,11734.4,143887,100
1668643200,11740.2,11787.9,11490.0,11710.5,132596,0
1668729600,11723.5,11807.2,11575.2,11677.8,124927,100
1668988800,11713.6,11727.5,11522.7,11558.2,124302,100
1669075200,11560.2,11731.5,11495.4,11711.1,114026,100
1669161600,11723.9,11868.7,11691.7,11851.0,109024,100
1669248000,11854.0,11908.6,11850.2,11892.1,51785,100
1669334400,11896.8,11899.8,11742.7,11763.5,68844,100
1669593600,11703.7,11765.6,11552.6,11600.9,121009,100
1669680000,11595.5,11681.2,11443.2,11495.7,120965,100
1669766400,11493.6,12055.1,11475.9,12052.1,128143,100
1669852800,12058.9,12116.3,11923.7,12017.0,132633,100
1669939200,12019.5,12048.4,11722.0,11994.6,119594,100
1670198400,11979.5,11995.5,11730.6,11796.3,120873,100
1670284800,11796.9,11831.71,11488.7,11553.3,128230,100
1670371200,11558.8,11589.01,11409.1,11484.8,128954,100
1670457600,11493.1,11674.9,11421.3,11626.0,120596,100
1670544000,11633.0,11725.4,11509.1,11562.3,109752,100
1670803200,11566.7,11706.0,11517.0,11687.5,100093,60
1670889600,11694.1,12207.83,11671.7,11824.1,125779,100
1670976000,11834.3,11943.1,11605.7,11765.1,121373,100
