time,open,high,low,close,tick_volume,spread
1063152000,102.69,102.77,101.59,101.72,262,0
1063238400,102.29,102.79,101.93,102.29,192,0
1063324800,102.07,102.65,101.42,102.45,147,0
1063584000,102.28,102.28,101.58,101.75,169,0
1063670400,101.95,103.27,101.95,103.11,161,0
1063756800,103.17,103.44,102.7,102.88,172,0
1063843200,103.08,104.35,102.9,104.23,173,0
1063929600,104.26,104.26,103.5,103.9,205,0
1064188800,102.87,102.95,102.07,102.56,291,0
1064275200,102.78,103.33,102.4,103.13,198,0
1064361600,103.2,103.24,101.19,101.21,267,0
1064448000,101.55,101.92,100.6,100.6,173,0
1064534400,100.49,100.71,99.94,100.05,242,0
1064793600,100.38,100.99,99.82,100.86,183,0
1064880000,100.55,100.57,99.33,99.99,204,0
1064966400,100.2,102.09,100.2,102.01,167,0
1065052800,101.98,102.54,101.81,102.31,212,0
1065139200,103.66,104.31,103.26,103.37,276,0
1065398400,103.51,104.0,103.29,103.78,143,0
1065484800,103.19,104.23,102.92,104.2,180,0
1065571200,104.38,104.38,103.47,103.72,234,0
1065657600,104.86,105.19,103.97,104.2,337,0
1065744000,104.36,104.49,104.0,104.25,182,0
1066003200,104.8,105.32,104.62,104.95,164,0
1066089600,104.89,105.33,104.48,105.33,246,0
1066176000,105.77,105.88,104.7,105.12,252,0
1066262400,104.92,105.67,104.79,105.38,172,0
1066348800,105.56,105.56,104.05,104.24,229,0
1066608000,104.56,104.83,103.99,104.81,185,0
1066694400,104.89,105.29,104.66,104.99,176,0
1066780800,103.98,104.2,103.2,103.5,307,0
1066867200,103.14,103.91,102.92,103.7,202,0
1066953600,102.94,103.3,102.24,103.3,216,0
1067212800,103.67,104.18,103.3,103.42,198,0
1067299200,103.84,105.05,103.8,105.05,187,0
1067385600,104.69,105.38,104.69,105.25,165,0
1067472000,105.82,105.82,104.85,105.08,241,0
1067558400,105.41,105.75,105.27,105.43,243,0
1067817600,105.92,106.67,105.8,106.39,224,0
1067904000,106.03,106.27,105.59,105.84,204,0
1067990400,105.58,105.97,104.99,105.7,209,0
1068076800,105.51,106.4,105.18,106.3,227,0
1068163200,106.71,106.74,105.71,105.88,239,0
1068422400,105.85,105.86,105.02,105.19,177,0
1068508800,105.05,105.36,104.87,105.1,185,0
1068595200,105.37,106.45,105.26,106.35,173,0
1068681600,106.1,106.57,105.85,106.41,227,0
