time,open,high,low,close,tick_volume,spread
1265846400,78.12,83.5,77.87,83.05,119,0
1265932800,80.79,84.11,80.32,83.39,343,0
1266278400,85.25,86.82,84.01,86.62,280,0
1266364800,87.72,88.11,86.46,88.09,598,0
1266451200,88.0,90.29,87.47,89.76,1496,0
1266537600,89.15,90.93,88.47,89.76,1340,0
1266796800,90.71,90.76,88.12,89.13,930,0
1266883200,88.64,89.12,84.47,85.65,1404,0
1266969600,87.16,89.25,86.69,88.24,1173,0
1267056000,85.2,88.8,83.71,88.48,1257,0
1267142400,87.93,89.66,87.06,89.29,951,0
1267401600,90.51,93.5,90.51,93.12,488,0
1267488000,93.93,95.7,93.43,93.86,622,0
1267574400,94.61,95.55,93.29,93.91,643,0
1267660800,94.52,95.37,93.06,95.24,439,0
1267747200,97.28,99.89,96.75,99.45,465,0
1268006400,99.75,100.7,99.66,99.98,393,0
1268092800,99.35,103.31,99.35,101.75,780,0
1268179200,101.87,104.86,101.82,104.24,717,0
1268265600,103.53,105.35,102.92,105.2,837,0
1268352000,106.29,106.3,104.23,105.44,627,0
1268611200,104.57,104.93,102.5,104.7,468,0
1268697600,105.3,107.01,105.09,106.05,575,0
1268784000,107.72,108.97,106.56,107.45,418,0
1268870400,107.75,108.88,107.11,108.66,746,0
1268956800,106.81,107.25,105.48,106.62,450,0
1269216000,108.91,110.78,108.54,109.5,523,0
1269302400,110.27,112.03,108.54,112.01,653,0
1269388800,110.55,111.08,109.5,110.2,971,0
1269475200,112.37,114.07,109.42,109.69,1056,0
1269561600,111.99,111.99,108.35,110.08,1039,0
1269820800,111.7,112.73,110.77,111.59,645,0
1269907200,112.55,113.73,110.47,112.7,635,0
1269993600,111.63,113.0,110.47,111.15,912,0
1270080000,112.48,114.63,108.53,111.13,1753,0
1270425600,111.83,114.9,111.0,114.23,1186,0
1270512000,113.36,116.14,112.64,115.1,1000,0
1270598400,114.71,115.96,112.45,114.35,1906,0
1270684800,113.36,115.53,111.56,114.86,1139,0
1270771200,115.3,117.21,114.35,117.12,998,0
1271030400,117.34,118.3,116.56,117.4,895,0
1271116800,117.11,119.36,115.96,118.95,1124,0
1271203200,121.04,123.47,120.62,123.37,1155,0
1271289600,123.24,125.48,123.15,125.15,759,0
1271376000,123.7,124.91,118.25,120.57,2243,0
1271635200,119.35,121.48,116.0,120.37,2077,0
1271721600,122.25,123.0,119.96,122.16,950,0
1271808000,124.62,125.37,122.0,124.31,1327,0
1271894400,120.75,126.57,118.62,126.15,2110,0
1271980800,126.15,128.22,124.78,127.82,1476,0
1272240000,127.91,128.87,126.25,126.87,1307,0
1272326400,125.59,126.98,118.0,119.04,2793,0
1272412800,120.87,120.99,116.43,119.32,2395,0
1272499200,120.98,126.01,120.97,125.41,1702,0
1272585600,125.22,125.81,117.71,117.71,1604,0
1272844800,119.37,124.62,119.37,122.94,893,0
1272931200,118.19,118.2,109.31,111.65,2404,0
1273017600,108.47,112.11,106.4,110.14,2214,0
1273104000,107.87,110.98,68.0,99.21,3657,0
1273190400,96.72,100.33,85.71,92.1,3375,0
1273449600,103.75,106.17,103.18,105.88,2403,0
1273536000,102.87,110.0,102.27,105.7,2613,0
1273622400,107.24,111.72,106.84,111.49,1750,0
1273708800,110.48,112.74,105.78,106.45,1851,0
1273795200,103.87,103.98,96.5,99.9,2569,0
1274054400,100.94,102.37,94.8,101.25,2484,0
1274140800,103.6,104.3,95.6,96.94,3737,0
1274227200,95.7,98.0,91.43,94.63,4507,0
1274313600,89.07,89.71,83.45,83.84,4995,0
1274400000,80.03,88.53,79.18,86.8,4113,0
1274659200,86.48,89.55,85.59,85.69,2622,0
1274745600,80.03,86.25,77.6,85.88,3100,0
1274832000,87.31,90.9,82.68,83.32,3686,0
1274918400,88.87,92.57,88.15,92.53,2561,0
1275004800,92.95,93.21,88.5,91.05,2585,0
1275350400,90.03,94.74,88.0,88.14,3194,0
1275436800,89.79,94.76,88.08,94.76,1669,0
1275523200,95.36,97.76,93.66,97.22,1531,0
1275609600,91.32,94.75,86.34,87.49,3290,0
1275868800,88.75,89.44,82.4,82.54,2211,0
1275955200,83.12,83.68,78.81,82.09,3227,0
1276041600,83.73,86.09,79.35,80.02,2524,0
1276128000,83.07,87.1,82.39,86.93,2176,0
1276214400,84.28,89.55,84.24,89.24,1612,0
1276473600,91.79,93.61,88.89,89.11,2368,0
1276560000,90.68,96.81,90.46,96.33,2161,0
1276646400,95.64,99.0,95.22,97.7,1964,0
1276732800,99.23,99.38,96.14,98.61,1784,0
1276819200,99.19,100.94,97.96,98.98,1386,0
1277078400,102.56,103.0,94.72,96.2,2486,0
1277164800,97.46,99.58,93.58,94.07,2535,0
1277251200,94.42,95.39,90.7,92.81,3210,0
1277337600,91.7,92.5,87.8,88.7,2613,0
1277424000,89.46,90.46,86.37,88.25,2262,0
1277683200,88.32,89.64,85.56,87.3,2026,0
1277769600,83.28,83.5,75.4,77.31,5222,0
1277856000,76.41,78.73,73.25,73.75,2021,0
1277942400,74.27,74.89,68.86,72.95,3322,0
1278028800,73.37,74.18,70.5,72.34,1567,0
1278374400,75.52,76.91,71.28,72.99,1559,0
1278460800,73.8,80.25,73.57,79.97,1918,0
1278547200,81.85,82.27,78.56,81.21,2340,0
1278633600,81.28,84.0,80.74,83.6,1938,0
1278892800,83.35,85.87,82.84,84.27,1361,0
1278979200,86.52,88.62,84.72,87.55,1992,0
1279065600,88.22,90.39,87.11,88.95,1590,0
1279152000,88.39,89.99,85.65,89.33,1403,0
1279238400,88.24,88.54,81.64,81.73,2659,0
1279497600,82.49,84.4,80.51,83.86,1806,0
1279584000,79.64,86.88,79.08,86.75,1620,0
1279670400,89.75,89.75,82.94,83.59,3042,0
1279756800,86.87,90.85,86.81,89.67,1841,0
1279843200,87.88,91.56,87.39,91.56,1972,0
1280102400,91.82,93.72,90.57,93.53,1325,0
1280188800,95.13,95.26,92.27,93.44,1755,0
1280275200,93.25,94.42,90.3,91.29,1285,0
1280361600,92.8,93.4,86.52,89.27,1802,0
