year,accepted_trades,avg_r,total_r,pnl,avg_risk_pct,max_post_exit_dd
2023,1262,0.10682044929824062,134.80740701437966,1493.303349811061,0.22591125198098258,3.742384040962347
2024,1231,0.05159711977409656,63.51605444191287,969.9000172432231,0.16502843216896831,3.655569414424451
2025,1179,0.04777069055741108,56.321644167187664,75.53177867624163,0.06458863443596269,3.9904836043372325
2026,631,0.10658662890466533,67.25616283884382,2670.0770255854627,0.25665610142630746,4.3209882989803035
