year,accepted_trades,avg_r,total_r,pnl,avg_risk_pct,max_post_exit_dd
2023,1262,0.10682044929824062,134.80740701437966,3582.1150888436605,0.4271790808240888,5.748081576700999
2024,881,0.05894784320730179,51.933049865632874,1505.1656979209101,0.3818955732122588,5.823160555749201
