time,event,equity,balance,peak,drawdown_percent,open_risk_percent,trade_id,engine_group,engine,symbol,risk_percent,admission_reason,pnl
2015-04-13T20:00:00+00:00,EXIT,5846.8092333196455,5846.8092333196455,5885.002902154629,0.6489999999999964,0.9,255.0,V12,EURUSD_SWING_CORE,EURUSD,,,-0.0
2015-04-13T20:00:00+00:00,EXIT,5846.8092333196455,5846.8092333196455,5885.002902154629,0.6489999999999964,0.65,256.0,V12,EURUSD_SWING_CORE,EURUSD,,,-0.0
2015-04-13T20:00:00+00:00,EXIT,5838.0390194696665,5838.0390194696665,5885.002902154629,0.7980264999999879,0.5,258.0,V12,GBPUSD_SWING_RETEST,GBPUSD,,,-8.770213849979344
2015-04-14T20:00:00+00:00,EXIT,5839.42323263382,5839.42323263382,5885.002902154629,0.7745054722763421,0.25,253.0,V12,EURUSD_SWING_CORE,EURUSD,,,1.3842131641530797
2015-04-14T20:00:00+00:00,EXIT,5824.80620955052,5824.80620955052,5885.002902154629,1.0228829722763486,0.0,257.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,,,-14.617023083299184
2015-04-15T04:00:00+00:00,ENTRY,5824.80620955052,5824.80620955052,5885.002902154629,1.0228829722763486,0.25,259.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,0.25,v12_master_admitted,
2015-04-16T00:00:00+00:00,EXIT,5810.244194026644,5810.244194026644,5885.002902154629,1.2703257648456483,0.0,259.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,,,-14.562015523876115
2015-05-12T20:00:00+00:00,ENTRY,5810.244194026644,5810.244194026644,5885.002902154629,1.2703257648456483,0.15,260.0,V12,GBPUSD_SWING_RETEST,GBPUSD,0.15,v12_master_admitted,
2015-05-13T20:00:00+00:00,ENTRY,5810.244194026644,5810.244194026644,5885.002902154629,1.2703257648456483,0.3,261.0,V12,GBPUSD_SWING_RETEST,GBPUSD,0.15,v12_master_admitted,
2015-05-14T12:00:00+00:00,ENTRY,5810.244194026644,5810.244194026644,5885.002902154629,1.2703257648456483,0.55,262.0,V12,EURUSD_SWING_CORE,EURUSD,0.25,v12_master_admitted,
2015-05-15T16:00:00+00:00,EXIT,5810.244194026644,5810.244194026644,5885.002902154629,1.2703257648456483,0.4,260.0,V12,GBPUSD_SWING_RETEST,GBPUSD,,,0.0
2015-05-15T16:00:00+00:00,EXIT,5795.718583541578,5795.718583541578,5885.002902154629,1.5171499504335386,0.15,262.0,V12,EURUSD_SWING_CORE,EURUSD,,,-14.525610485066743
2015-05-19T00:00:00+00:00,EXIT,5787.003217250538,5787.003217250538,5885.002902154629,1.6652444617862634,0.0,261.0,V12,GBPUSD_SWING_RETEST,GBPUSD,,,-8.715366291039912
2015-05-19T16:00:00+00:00,ENTRY,5787.003217250538,5787.003217250538,5885.002902154629,1.6652444617862634,0.25,263.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,0.25,v12_master_admitted,
2015-05-21T12:00:00+00:00,ENTRY,5787.003217250538,5787.003217250538,5885.002902154629,1.6652444617862634,0.4,264.0,V12,GBPJPY_SWING_CORE,GBPJPY,0.15,v12_master_admitted,
2015-05-21T12:00:00+00:00,ENTRY,5787.003217250538,5787.003217250538,5885.002902154629,1.6652444617862634,0.8,265.0,V12,GBPUSD_V10_PRECISION,GBPUSD,0.4,v12_master_admitted,
2015-05-21T16:00:00+00:00,ENTRY,5787.003217250538,5787.003217250538,5885.002902154629,1.6652444617862634,0.9500000000000001,266.0,V12,GBPJPY_SWING_CORE,GBPJPY,0.15,v12_master_admitted,
2015-05-22T08:00:00+00:00,EXIT,5797.241531754237,5797.241531754237,5885.002902154629,1.4912714888935772,0.7000000000000001,263.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,,,10.238314503699385
2015-05-22T12:00:00+00:00,EXIT,5788.561026928362,5788.561026928362,5885.002902154629,1.638773622200896,0.55,266.0,V12,GBPJPY_SWING_CORE,GBPJPY,,,-8.680504825875964
2015-05-22T16:00:00+00:00,EXIT,5765.41301405936,5765.41301405936,5885.002902154629,2.0321126443537456,0.15,265.0,V12,GBPUSD_V10_PRECISION,GBPUSD,,,-23.14801286900212
2015-05-22T16:00:00+00:00,ENTRY,5765.41301405936,5765.41301405936,5885.002902154629,2.0321126443537456,0.4,267.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,0.25,v12_master_admitted,
2015-05-22T20:00:00+00:00,EXIT,5756.732509233484,5756.732509233484,5885.002902154629,2.179614777661064,0.25,264.0,V12,GBPJPY_SWING_CORE,GBPJPY,,,-8.680504825875826
2015-05-26T16:00:00+00:00,EXIT,5799.973106838929,5799.973106838929,5885.002902154629,1.444855622493718,0.0,267.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,,,43.240597605445195
2015-05-26T16:00:00+00:00,ENTRY,5799.973106838929,5799.973106838929,5885.002902154629,1.444855622493718,0.25,268.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,0.25,v12_master_admitted,
2015-06-01T20:00:00+00:00,EXIT,5843.472905140221,5843.472905140221,5885.002902154629,0.7056920396624242,0.0,268.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,,,43.499798301291975
2015-06-01T20:00:00+00:00,ENTRY,5843.472905140221,5843.472905140221,5885.002902154629,0.7056920396624242,0.25,269.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,0.25,v12_master_admitted,
2015-06-02T20:00:00+00:00,EXIT,5828.864222877371,5828.864222877371,5885.002902154629,0.9539278095632651,0.0,269.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,,,-14.60868226285049
2015-06-03T20:00:00+00:00,ENTRY,5828.864222877371,5828.864222877371,5885.002902154629,0.9539278095632651,0.25,270.0,V12,EURUSD_SWING_CORE,EURUSD,0.25,v12_master_admitted,
2015-06-04T12:00:00+00:00,ENTRY,5828.864222877371,5828.864222877371,5885.002902154629,0.9539278095632651,0.5,271.0,V12,EURUSD_SWING_CORE,EURUSD,0.25,v12_master_admitted,
2015-06-04T20:00:00+00:00,EXIT,5828.864222877371,5828.864222877371,5885.002902154629,0.9539278095632651,0.25,270.0,V12,EURUSD_SWING_CORE,EURUSD,,,0.0
2015-06-04T20:00:00+00:00,EXIT,5814.292062320177,5814.292062320177,5885.002902154629,1.2015429900393575,0.0,271.0,V12,EURUSD_SWING_CORE,EURUSD,,,-14.572160557193309
2015-06-05T16:00:00+00:00,ENTRY,5814.292062320177,5814.292062320177,5885.002902154629,1.2015429900393575,0.25,272.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,0.25,v12_master_admitted,
2015-06-08T12:00:00+00:00,EXIT,5799.7563321643765,5799.7563321643765,5885.002902154629,1.4485391325642616,0.0,272.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,,,-14.535730155800508
2015-06-10T16:00:00+00:00,ENTRY,5799.7563321643765,5799.7563321643765,5885.002902154629,1.4485391325642616,0.2,273.0,V12,GBPUSD_V10_PRECISION,GBPUSD,0.2,v12_master_admitted,
2015-06-15T16:00:00+00:00,EXIT,5799.7563321643765,5799.7563321643765,5885.002902154629,1.4485391325642616,0.0,273.0,V12,GBPUSD_V10_PRECISION,GBPUSD,,,0.0
2015-06-16T08:00:00+00:00,ENTRY,5799.7563321643765,5799.7563321643765,5885.002902154629,1.4485391325642616,0.15,274.0,V12,GBPUSD_SWING_RETEST,GBPUSD,0.15,v12_master_admitted,
2015-06-16T16:00:00+00:00,EXIT,5791.05669766613,5791.05669766613,5885.002902154629,1.5963663238654102,0.0,274.0,V12,GBPUSD_SWING_RETEST,GBPUSD,,,-8.699634498246677
2015-06-18T12:00:00+00:00,ENTRY,5791.05669766613,5791.05669766613,5885.002902154629,1.5963663238654102,0.4,275.0,V12,GBPUSD_V10_PRECISION,GBPUSD,0.4,v12_master_admitted,
2015-06-19T16:00:00+00:00,ENTRY,5791.05669766613,5791.05669766613,5885.002902154629,1.5963663238654102,0.55,276.0,V12,GBPUSD_SWING_RETEST,GBPUSD,0.15,v12_master_admitted,
2015-06-22T16:00:00+00:00,EXIT,5767.892470875466,5767.892470875466,5885.002902154629,1.989980858569949,0.15,275.0,V12,GBPUSD_V10_PRECISION,GBPUSD,,,-23.164226790664245
2015-06-23T08:00:00+00:00,EXIT,5759.2058858289665,5759.2058858289665,5885.002902154629,2.137586309084151,0.0,276.0,V12,GBPUSD_SWING_RETEST,GBPUSD,,,-8.68658504649929
2015-06-30T04:00:00+00:00,ENTRY,5759.2058858289665,5759.2058858289665,5885.002902154629,2.137586309084151,0.25,277.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,0.25,v12_master_admitted,
2015-06-30T20:00:00+00:00,EXIT,5744.8078711143935,5744.8078711143935,5885.002902154629,2.382242343311451,0.0,277.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,,,-14.398014714572618
2015-07-03T08:00:00+00:00,ENTRY,5744.8078711143935,5744.8078711143935,5885.002902154629,2.382242343311451,0.25,278.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,0.25,v12_master_admitted,
2015-07-06T04:00:00+00:00,EXIT,5773.531910469966,5773.531910469966,5885.002902154629,1.8941535550280058,0.0,278.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,,,28.724039355571968
2015-07-13T12:00:00+00:00,ENTRY,5773.531910469966,5773.531910469966,5885.002902154629,1.8941535550280058,0.25,279.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,0.25,v12_master_admitted,
2015-07-15T04:00:00+00:00,ENTRY,5773.531910469966,5773.531910469966,5885.002902154629,1.8941535550280058,0.4,280.0,V12,GBPJPY_SWING_CORE,GBPJPY,0.15,v12_master_admitted,
2015-07-15T08:00:00+00:00,ENTRY,5773.531910469966,5773.531910469966,5885.002902154629,1.8941535550280058,0.55,281.0,V12,GBPJPY_SWING_CORE,GBPJPY,0.15,v12_master_admitted,
2015-07-15T12:00:00+00:00,ENTRY,5773.531910469966,5773.531910469966,5885.002902154629,1.8941535550280058,0.7000000000000001,282.0,V12,GBPJPY_SWING_CORE,GBPJPY,0.15,v12_master_admitted,
2015-07-17T16:00:00+00:00,EXIT,5773.531910469966,5773.531910469966,5885.002902154629,1.8941535550280058,0.55,282.0,V12,GBPJPY_SWING_CORE,GBPJPY,,,0.0
2015-07-17T20:00:00+00:00,EXIT,5773.531910469966,5773.531910469966,5885.002902154629,1.8941535550280058,0.4,280.0,V12,GBPJPY_SWING_CORE,GBPJPY,,,0.0
2015-07-17T20:00:00+00:00,EXIT,5773.531910469966,5773.531910469966,5885.002902154629,1.8941535550280058,0.25,281.0,V12,GBPJPY_SWING_CORE,GBPJPY,,,0.0
2015-07-20T12:00:00+00:00,EXIT,5791.2412057521315,5791.2412057521315,5885.002902154629,1.593231098801483,0.0,279.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,,,17.709295282166153
2015-07-20T12:00:00+00:00,ENTRY,5791.2412057521315,5791.2412057521315,5885.002902154629,1.593231098801483,0.25,283.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,0.25,v12_master_admitted,
2015-07-21T08:00:00+00:00,ENTRY,5791.2412057521315,5791.2412057521315,5885.002902154629,1.593231098801483,0.5,284.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,0.25,v12_master_admitted,
2015-07-21T20:00:00+00:00,EXIT,5776.763102737751,5776.763102737751,5885.002902154629,1.8392480210544806,0.25,283.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,,,-14.47810301438015
2015-07-21T20:00:00+00:00,EXIT,5762.284999723371,5762.284999723371,5885.002902154629,2.085264943307478,0.0,284.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,,,-14.478103014380524
2015-07-23T04:00:00+00:00,ENTRY,5762.284999723371,5762.284999723371,5885.002902154629,2.085264943307478,0.25,285.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,0.25,v12_master_admitted,
2015-07-23T12:00:00+00:00,EXIT,5747.879287224062,5747.879287224062,5885.002902154629,2.3300517809492143,0.0,285.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,,,-14.405712499308635
2015-07-30T16:00:00+00:00,ENTRY,5747.879287224062,5747.879287224062,5885.002902154629,2.3300517809492143,0.25,286.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,0.25,v12_master_admitted,
2015-07-31T04:00:00+00:00,EXIT,5733.509589006002,5733.509589006002,5885.002902154629,2.574226651496838,0.0,286.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,,,-14.36969821806007
2015-08-04T04:00:00+00:00,ENTRY,5733.509589006002,5733.509589006002,5885.002902154629,2.574226651496838,0.25,287.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,0.25,v12_master_admitted,
2015-08-04T08:00:00+00:00,EXIT,5719.175815033487,5719.175815033487,5885.002902154629,2.8177910848680923,0.0,287.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,,,-14.333773972514987
2015-08-05T20:00:00+00:00,ENTRY,5719.175815033487,5719.175815033487,5885.002902154629,2.8177910848680923,0.25,288.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,0.25,v12_master_admitted,
2015-08-07T16:00:00+00:00,EXIT,5704.877875495903,5704.877875495903,5885.002902154629,3.0607466071559295,0.0,288.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,,,-14.297939537583883
2015-08-07T16:00:00+00:00,ENTRY,5704.877875495903,5704.877875495903,5885.002902154629,3.0607466071559295,0.15,289.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,0.15,v12_master_admitted,
2015-08-07T20:00:00+00:00,EXIT,5696.320558682659,5696.320558682659,5885.002902154629,3.2061554872452005,0.0,289.0,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,,,-8.55731681324387
2015-08-19T08:00:00+00:00,ENTRY,5696.320558682659,5696.320558682659,5885.002902154629,3.2061554872452005,0.25,290.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,0.25,v12_master_admitted,
2015-08-19T12:00:00+00:00,EXIT,5682.079757285952,5682.079757285952,5885.002902154629,3.448140098527093,0.0,290.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,,,-14.24080139670679
2015-08-20T16:00:00+00:00,ENTRY,5682.079757285952,5682.079757285952,5885.002902154629,3.448140098527093,0.4,291.0,V12,GBPUSD_V10_PRECISION,GBPUSD,0.4,v12_master_admitted,
2015-08-21T16:00:00+00:00,EXIT,5682.079757285952,5682.079757285952,5885.002902154629,3.448140098527093,0.0,291.0,V12,GBPUSD_V10_PRECISION,GBPUSD,,,0.0
2015-08-31T04:00:00+00:00,ENTRY,5682.079757285952,5682.079757285952,5885.002902154629,3.448140098527093,0.25,292.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,0.25,v12_master_admitted,
2015-09-01T08:00:00+00:00,EXIT,5682.079757285952,5682.079757285952,5885.002902154629,3.448140098527093,0.0,292.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,,,-0.0
2015-09-03T20:00:00+00:00,ENTRY,5682.079757285952,5682.079757285952,5885.002902154629,3.448140098527093,0.15,293.0,V12,GBPUSD_SWING_RETEST,GBPUSD,0.15,v12_master_admitted,
2015-09-05T00:00:00+00:00,ENTRY,5682.079757285952,5682.079757285952,5885.002902154629,3.448140098527093,0.3,294.0,V12,GBPUSD_SWING_RETEST,GBPUSD,0.15,v12_master_admitted,
2015-09-07T12:00:00+00:00,EXIT,5682.907297770964,5682.907297770964,5885.002902154629,3.434078245053598,0.15,293.0,V12,GBPUSD_SWING_RETEST,GBPUSD,,,0.8275404850117496
2015-09-07T12:00:00+00:00,EXIT,5674.384178135035,5674.384178135035,5885.002902154629,3.5789060349058097,0.0,294.0,V12,GBPUSD_SWING_RETEST,GBPUSD,,,-8.523119635928976
2015-09-10T04:00:00+00:00,ENTRY,5674.384178135035,5674.384178135035,5885.002902154629,3.5789060349058097,0.25,295.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,0.25,v12_master_admitted,
2015-09-10T08:00:00+00:00,EXIT,5660.198217689697,5660.198217689697,5885.002902154629,3.8199587698185447,0.0,295.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,,,-14.185960445337603
2015-09-18T12:00:00+00:00,ENTRY,5660.198217689697,5660.198217689697,5885.002902154629,3.8199587698185447,0.25,296.0,V12,EURUSD_SWING_CORE,EURUSD,0.25,v12_master_admitted,
2015-09-18T20:00:00+00:00,EXIT,5646.047722145473,5646.047722145473,5885.002902154629,4.060408872893998,0.0,296.0,V12,EURUSD_SWING_CORE,EURUSD,,,-14.150495544224329
2015-09-23T08:00:00+00:00,ENTRY,5646.047722145473,5646.047722145473,5885.002902154629,4.060408872893998,0.15,297.0,V12,GBPJPY_SWING_CORE,GBPJPY,0.15,v12_master_admitted,
2015-09-23T16:00:00+00:00,ENTRY,5646.047722145473,5646.047722145473,5885.002902154629,4.060408872893998,0.3,298.0,V12,GBPJPY_SWING_CORE,GBPJPY,0.15,v12_master_admitted,
2015-09-23T16:00:00+00:00,ENTRY,5646.047722145473,5646.047722145473,5885.002902154629,4.060408872893998,0.8,299.0,V12,GBPUSD_V10_PRECISION,GBPUSD,0.5,v12_master_admitted,
2015-09-25T12:00:00+00:00,EXIT,5646.047722145473,5646.047722145473,5885.002902154629,4.060408872893998,0.65,297.0,V12,GBPJPY_SWING_CORE,GBPJPY,,,-0.0
2015-09-25T12:00:00+00:00,EXIT,5646.047722145473,5646.047722145473,5885.002902154629,4.060408872893998,0.5,298.0,V12,GBPJPY_SWING_CORE,GBPJPY,,,-0.0
2015-09-28T08:00:00+00:00,ENTRY,5646.047722145473,5646.047722145473,5885.002902154629,4.060408872893998,0.75,300.0,V12,AUDUSD_TREND_PULLBACK,AUDUSD,0.25,v12_master_admitted,
