engine,trade_id,symbol,side,entry_time,entry_price,exit_time,exit_price,stop_loss,take_profit,setup,risk_percent,position_size,risk_dollars,r_multiple,pnl,equity_before,equity_after,peak_before,peak_after,drawdown_before,drawdown_after,guard_reason,guard_multiplier,is_recovery_probe,exit_reason,engine_group
GBPUSD_SWING_RETEST,189,GBPUSD,SELL,2014-09-08 20:00:00+00:00,,2014-09-10 20:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,8.374771586036037,-0.9999999999999796,-8.374771586035866,5574.806285771321,5566.431514185286,5591.568409972316,5591.568409972316,0.2997750000000007,0.4495499999999897,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,190,GBPUSD,SELL,2014-09-09 20:00:00+00:00,,2014-09-10 16:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,8.374771586036037,-0.9999999999999812,-8.374771586035878,5583.1810573573575,5574.806285771321,5591.568409972316,5591.568409972316,0.1499999999999954,0.2997750000000007,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPJPY_SWING_CORE,191,GBPJPY,BUY,2014-09-17 12:00:00+00:00,,2014-09-18 08:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,8.349647271277927,3.0,25.048941813833785,5566.431514185286,5591.48045599912,5591.568409972316,5591.568409972316,0.4495499999999897,0.0015729749999847,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPJPY_SWING_CORE,192,GBPJPY,BUY,2014-09-17 16:00:00+00:00,,2014-09-18 08:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,8.349647271277927,3.0,25.048941813833785,5591.48045599912,5616.529397812954,5591.568409972316,5616.529397812954,0.0015729749999847,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,193,AUDUSD,SELL,2014-09-25 04:00:00+00:00,,2014-09-25 20:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,14.041323494532383,2.0,28.08264698906477,5616.529397812954,5644.612044802018,5616.529397812954,5644.612044802018,0.0,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_V10_PRECISION,194,GBPUSD,SELL,2014-09-30 12:00:00+00:00,,2014-10-01 20:00:00+00:00,,,,GBPUSD_SWING_V5_PULLBACK_ADDON,0.4,,22.57844817920808,-0.999999999999974,-22.578448179207488,5644.612044802018,5622.033596622811,5644.612044802018,5644.612044802018,0.0,0.3999999999999818,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,195,AUDUSD,SELL,2014-10-01 04:00:00+00:00,,2014-10-01 20:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,14.111530112005044,-1.0000000000000016,-14.111530112005068,5622.033596622811,5607.922066510806,5644.612044802018,5644.612044802018,0.3999999999999818,0.6499999999999865,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,196,GBPUSD,SELL,2014-10-01 04:00:00+00:00,,2014-10-01 20:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,8.466918067203027,-1.0000000000000138,-8.466918067203144,5607.922066510806,5599.455148443602,5644.612044802018,5644.612044802018,0.6499999999999865,0.7999999999999957,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_V10_PRECISION,197,GBPUSD,SELL,2014-10-02 12:00:00+00:00,,2014-10-03 16:00:00+00:00,,,,GBPUSD_SWING_V5_PULLBACK_ADDON,0.4,,22.39782059377441,2.5,55.99455148443602,5599.455148443602,5655.449699928038,5644.612044802018,5655.449699928038,0.7999999999999957,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,198,GBPUSD,SELL,2014-10-03 04:00:00+00:00,,2014-10-07 00:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,8.399182722665405,1.3188602216462455,11.077347987261811,5655.449699928038,5666.5270479153,5655.449699928038,5666.5270479153,0.0,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_V10_PRECISION,199,GBPUSD,SELL,2014-10-03 16:00:00+00:00,,2014-10-07 00:00:00+00:00,,,,PRIMARY_16UTC_BREAKOUT,0.5,,28.27724849964019,-0.9999999999999856,-28.277248499639786,5666.5270479153,5638.24979941566,5666.5270479153,5666.5270479153,0.0,0.4990225628596011,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_V10_PRECISION,200,GBPUSD,SELL,2014-10-14 16:00:00+00:00,,2014-10-15 16:00:00+00:00,,,,PRIMARY_16UTC_BREAKOUT,0.2,,11.276499598831322,-0.999999999999992,-11.276499598831233,5638.24979941566,5626.973299816829,5666.5270479153,5666.5270479153,0.4990225628596011,0.6980245177338749,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
